# example_mission.csv — generated by scripts/make_example_csv.py (do not
# hand-edit; re-run the script instead).
#
# CSV FORMAT (see simulator/src/csv_reader.hpp for the authoritative
# contract):
#   Header: time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,
#           confidence,intensity,flags
#   - kind: "sat" (primary satellite; type ignored) or "obj".
#   - type: debris|star|comet|satellite|ground_hot, or numeric 1-5.
#   - vx/vy/vz: all empty => no velocity; otherwise all three required.
#   - confidence: 0-100 (empty => 100). intensity: float (empty => 0).
#   - flags: empty => 0; only bit1 (2, HIGHLIGHT) may be set here — the
#     has-velocity bit is derived automatically from the velocity cells.
#   - lines starting with '#' and blank lines are skipped.
#
# Scenario: 1 satellite (550 km / 53 deg circular LEO) + 12 moving debris +
# 4 other satellites + 2 comets + 3 stationary stars + 4 stationary
# ground-hot objects (one HIGHLIGHT-flagged), sampled at 1 Hz from t=0..60s.
time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,confidence,intensity,flags
21,obj,106,debris,3614778.883,-2515055.229,5440469.722,-6450.366,-2045.714,3340.072,87,,
21,obj,107,debris,-4225517.918,6305284.946,-645950.854,-5814.835,-4046.642,-1462.245,83,,
21,obj,108,debris,5833237.534,-2580959.654,-3262051.585,3779.179,6144.788,1896.167,82,,
21,obj,109,debris,3488571.958,-1520150.428,6661601.978,-2124.349,6390.194,2570.703,90,,
21,obj,110,debris,-7043335.430,-3621440.012,90669.380,3216.660,-6275.442,-773.416,56,,
21,obj,111,debris,2615180.962,6796316.378,913920.121,-6882.626,2631.441,126.061,52,,
21,obj,112,satellite,5617160.558,3822861.254,3345384.994,4330.093,-5782.947,-662.232,93,,
21,obj,113,satellite,5998840.383,-1444136.787,-3300646.422,2812.324,-2894.465,6377.747,100,,
21,obj,114,satellite,-6768167.852,-405329.367,-169944.189,-290.819,6533.256,-4000.202,73,,
21,obj,115,satellite,-2128405.905,-5757752.396,3867775.110,-6618.815,3161.715,1064.397,84,,
21,obj,116,comet,51870664859.444,36003902855.477,-111430770612.140,-29273.706,-20319.147,62887.022,91,,
21,obj,117,comet,43198346932.736,75476897802.038,-2400030720.178,-13676.284,-23895.439,759.832,69,,
21,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
21,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
21,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
21,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
21,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
21,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
21,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
22,sat,1,,6918986.302,100468.067,133325.628,-183.055,4565.844,6059.080,,,
22,obj,100,debris,1554057.724,-5078285.795,6366962.240,-4901.690,3180.253,3732.980,86,,
22,obj,101,debris,-3411241.909,5678000.047,-1897066.684,-4323.989,-4159.575,-4674.531,75,,
22,obj,102,debris,-3551924.202,-6257003.342,-34540.705,4747.613,-2667.075,-5074.133,62,,
22,obj,103,debris,-5841.736,-7681570.216,565238.339,-6484.830,-223.623,-3106.049,82,,
22,obj,104,debris,4395783.599,5889467.545,-1567047.116,-5846.470,4342.609,-79.233,52,,
22,obj,105,debris,3223490.878,-3097735.215,-5474401.246,3767.227,6349.334,-1374.568,92,,
22,obj,106,debris,3608326.418,-2517099.481,5443806.631,-6454.564,-2042.789,3333.746,87,,
22,obj,107,debris,-4231330.847,6301235.462,-647412.808,-5811.022,-4052.326,-1461.662,83,,
22,obj,108,debris,5837013.551,-2574813.468,-3260153.650,3772.854,6147.582,1899.702,82,,
22,obj,109,debris,3486446.070,-1513759.564,6664169.740,-2127.427,6391.533,2564.821,90,,
22,obj,110,debris,-7040115.945,-3627714.001,89895.928,3222.309,-6272.534,-773.488,56,,
22,obj,111,debris,2608297.018,6798944.392,914045.721,-6885.260,2624.587,125.140,52,,
22,obj,112,satellite,5621488.072,3817076.554,3344721.228,4324.936,-5786.452,-665.301,93,,
22,obj,113,satellite,6001649.217,-1447030.411,-3294266.756,2805.344,-2892.783,6381.583,100,,
22,obj,114,satellite,-6768454.347,-398795.854,-173944.281,-282.172,6533.769,-3999.982,73,,
22,obj,115,satellite,-2135023.608,-5754587.676,3868837.489,-6616.590,3167.723,1060.360,84,,
22,obj,116,comet,51870635586.483,36003882536.847,-111430707726.719,-29272.216,-20318.113,62883.820,91,,
22,obj,117,comet,43198333253.388,75476873901.245,-2400029960.175,-13682.411,-23906.145,760.173,69,,
22,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
22,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
22,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
22,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
22,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
22,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
22,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
23,sat,1,,6918799.088,105033.850,139384.627,-191.374,4565.721,6058.916,,,
23,obj,100,debris,1549155.492,-5075103.766,6370692.994,-4902.775,3183.804,3728.526,86,,
23,obj,101,debris,-3415563.819,5673837.013,-1901740.058,-4319.830,-4166.492,-4672.216,75,,
23,obj,102,debris,-3547174.689,-6259667.068,-39614.819,4751.412,-2660.378,-5074.094,62,,
23,obj,103,debris,-12326.562,-7681790.489,562132.044,-6484.822,-216.922,-3106.540,82,,
23,obj,104,debris,4389935.065,5893807.386,-1567125.613,-5850.597,4337.074,-77.761,52,,
23,obj,105,debris,3227256.284,-3091384.134,-5475772.723,3763.585,6352.828,-1368.387,92,,
23,obj,106,debris,3601869.758,-2519140.807,5447137.213,-6458.754,-2039.862,3327.416,87,,
23,obj,107,debris,-4237139.961,6297180.297,-648874.178,-5807.204,-4058.006,-1461.078,83,,
23,obj,108,debris,5840783.241,-2568664.491,-3258252.181,3766.525,6150.370,1903.235,82,,
23,obj,109,debris,3484317.104,-1507367.364,6666731.620,-2130.504,6392.866,2558.937,90,,
23,obj,110,debris,-7036890.813,-3633985.079,89122.404,3227.955,-6269.621,-773.560,56,,
23,obj,111,debris,2601410.445,6801565.550,914170.400,-6887.886,2617.730,124.218,52,,
23,obj,112,satellite,5625810.429,3811288.351,3344054.393,4319.776,-5789.952,-668.370,93,,
23,obj,113,satellite,6004451.070,-1449922.351,-3287883.258,2798.361,-2891.098,6385.412,100,,
23,obj,114,satellite,-6768732.195,-392261.831,-177944.151,-273.524,6534.275,-3999.757,73,,
23,obj,115,satellite,-2141639.083,-5751416.951,3869895.830,-6614.359,3173.727,1056.322,84,,
23,obj,116,comet,51870606315.013,36003862219.252,-111430644844.501,-29270.724,-20317.077,62880.616,91,,
23,obj,117,comet,43198319567.913,75476849989.748,-2400029199.832,-13688.538,-23916.851,760.513,69,,
23,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
23,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
23,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
23,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
23,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
23,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
23,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
24,sat,1,,6918603.555,109599.507,145443.458,-199.692,4565.592,6058.745,,,
24,obj,100,debris,1544252.175,-5071918.188,6374419.292,-4903.857,3187.352,3724.069,86,,
24,obj,101,debris,-3419881.567,5669667.065,-1906411.115,-4315.665,-4173.403,-4669.896,75,,
24,obj,102,debris,-3542421.379,-6262324.096,-44688.891,4755.206,-2653.677,-5074.049,62,,
24,obj,103,debris,-18811.378,-7682004.061,559025.259,-6484.808,-210.221,-3107.029,82,,
24,obj,104,debris,4384082.407,5898141.691,-1567202.637,-5854.718,4331.535,-76.288,52,,
24,obj,105,debris,3231018.047,-3085029.562,-5477138.019,3759.940,6356.314,-1362.204,92,,
24,obj,106,debris,3595408.912,-2521179.204,5450461.462,-6462.938,-2036.933,3321.082,87,,
24,obj,107,debris,-4242945.254,6293119.452,-650334.963,-5803.381,-4063.682,-1460.492,83,,
24,obj,108,debris,5844546.599,-2562512.730,-3256347.181,3760.192,6153.151,1906.765,82,,
24,obj,109,debris,3482185.063,-1500973.833,6669287.614,-2133.579,6394.194,2553.051,90,,
24,obj,110,debris,-7033660.036,-3640253.242,88348.808,3233.599,-6266.704,-773.631,56,,
24,obj,111,debris,2594521.249,6804179.851,914294.157,-6890.506,2610.871,123.296,52,,
24,obj,112,satellite,5630127.623,3805496.651,3343384.489,4314.612,-5793.447,-671.438,93,,
24,obj,113,satellite,6007245.938,-1452812.605,-3281495.935,2791.374,-2889.409,6389.233,100,,
24,obj,114,satellite,-6769001.395,-385727.307,-181943.793,-264.877,6534.772,-3999.527,73,,
24,obj,115,satellite,-2148252.323,-5748240.224,3870950.132,-6612.120,3179.727,1052.283,84,,
24,obj,116,comet,51870577045.035,36003841902.692,-111430581965.487,-29269.233,-20316.042,62877.412,91,,
24,obj,117,comet,43198305876.312,75476826067.544,-2400028439.149,-13694.665,-23927.556,760.854,69,,
24,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
24,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
24,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
24,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
24,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
24,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
24,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
25,sat,1,,6918399.703,114165.032,151502.114,-208.011,4565.457,6058.567,,,
25,obj,100,debris,1539347.779,-5068729.063,6378141.132,-4904.935,3190.898,3719.610,86,,
25,obj,101,debris,-3424195.147,5665490.209,-1911079.849,-4311.495,-4180.309,-4667.570,75,,
25,obj,102,debris,-3537664.279,-6264974.422,-49762.914,4758.994,-2646.974,-5073.998,62,,
25,obj,103,debris,-25296.177,-7682210.931,555917.987,-6484.789,-203.520,-3107.516,82,,
25,obj,104,debris,4378225.631,5902470.455,-1567278.189,-5858.834,4325.992,-74.816,52,,
25,obj,105,debris,3234776.163,-3078671.508,-5478497.132,3756.290,6359.793,-1356.021,92,,
25,obj,106,debris,3588943.886,-2523214.671,5453779.376,-6467.113,-2034.001,3314.745,87,,
25,obj,107,debris,-4248746.721,6289052.934,-651795.162,-5799.552,-4069.355,-1459.905,83,,
25,obj,108,debris,5848303.623,-2556358.192,-3254438.651,3753.855,6155.925,1910.294,82,,
25,obj,109,debris,3480049.947,-1494578.977,6671837.722,-2136.652,6395.516,2547.163,90,,
25,obj,110,debris,-7030423.615,-3646518.485,87575.142,3239.241,-6263.781,-773.702,56,,
25,obj,111,debris,2587629.436,6806787.291,914416.992,-6893.118,2604.009,122.374,52,,
25,obj,112,satellite,5634439.652,3799701.459,3342711.517,4309.444,-5796.936,-674.505,93,,
25,obj,113,satellite,6010033.817,-1455701.169,-3275104.794,2784.384,-2887.718,6393.047,100,,
25,obj,114,satellite,-6769261.948,-379192.291,-185943.204,-256.229,6535.260,-3999.292,73,,
25,obj,115,satellite,-2154863.321,-5745057.498,3872000.395,-6609.875,3185.725,1048.242,84,,
25,obj,116,comet,51870547776.548,36003821587.168,-111430519089.678,-29267.741,-20315.006,62874.206,91,,
25,obj,117,comet,43198292178.583,75476802134.636,-2400027678.125,-13700.792,-23938.260,761.194,69,,
25,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
25,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
25,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
25,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
25,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
25,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
25,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
26,sat,1,,6918187.533,118730.420,157560.589,-216.329,4565.317,6058.381,,,
26,obj,100,debris,1534442.306,-5065536.393,6381858.511,-4906.010,3194.442,3715.148,86,,
26,obj,101,debris,-3428504.555,5661306.449,-1915746.254,-4307.320,-4187.210,-4665.239,75,,
26,obj,102,debris,-3532903.393,-6267618.044,-54836.885,4762.777,-2640.268,-5073.942,62,,
26,obj,103,debris,-31780.954,-7682411.100,552810.229,-6484.764,-196.819,-3107.999,82,,
26,obj,104,debris,4372364.741,5906793.674,-1567352.269,-5862.944,4320.445,-73.343,52,,
26,obj,105,debris,3238530.627,-3072309.979,-5479850.059,3752.637,6363.265,-1349.835,92,,
26,obj,106,debris,3582474.688,-2525247.205,5457090.950,-6471.281,-2031.066,3308.403,87,,
26,obj,107,debris,-4254544.357,6284980.744,-653254.773,-5795.719,-4075.024,-1459.317,83,,
26,obj,108,debris,5852054.308,-2550200.882,-3252526.594,3747.514,6158.693,1913.820,82,,
26,obj,109,debris,3477911.760,-1488182.802,6674381.940,-2139.723,6396.833,2541.272,90,,
26,obj,110,debris,-7027181.555,-3652780.802,86801.405,3244.880,-6260.853,-773.772,56,,
26,obj,111,debris,2580735.015,6809387.868,914538.905,-6895.724,2597.144,121.452,52,,
26,obj,112,satellite,5638746.510,3793902.781,3342035.478,4304.272,-5800.420,-677.572,93,,
26,obj,113,satellite,6012814.705,-1458588.040,-3268709.844,2777.391,-2886.023,6396.853,100,,
26,obj,114,satellite,-6769513.853,-372656.790,-189942.376,-247.580,6535.741,-3999.052,73,,
26,obj,115,satellite,-2161472.070,-5741868.776,3873046.617,-6607.622,3191.719,1044.201,84,,
26,obj,116,comet,51870518509.554,36003801272.679,-111430456217.075,-29266.248,-20313.970,62871.000,91,,
26,obj,117,comet,43198278474.728,75476778191.024,-2400026916.761,-13706.919,-23948.965,761.534,69,,
26,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
26,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
26,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
26,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
26,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
26,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
26,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
27,sat,1,,6917967.046,123295.665,163618.873,-224.647,4565.172,6058.188,,,
27,obj,100,debris,1529535.761,-5062340.180,6385571.427,-4907.081,3197.983,3710.684,86,,
27,obj,101,debris,-3432809.785,5657115.790,-1920410.324,-4303.140,-4194.106,-4662.901,75,,
27,obj,102,debris,-3528138.726,-6270254.958,-59910.797,4766.556,-2633.559,-5073.881,62,,
27,obj,103,debris,-38265.703,-7682604.568,549701.989,-6484.733,-190.117,-3108.480,82,,
27,obj,104,debris,4366499.744,5911111.343,-1567424.876,-5867.049,4314.894,-71.871,52,,
27,obj,105,debris,3242281.435,-3065944.981,-5481196.801,3748.978,6366.730,-1343.648,92,,
27,obj,106,debris,3576001.326,-2527276.803,5460396.181,-6475.442,-2028.130,3302.058,87,,
27,obj,107,debris,-4260338.157,6280902.887,-654713.795,-5791.880,-4080.689,-1458.727,83,,
27,obj,108,debris,5855798.650,-2544040.808,-3250611.011,3741.169,6161.453,1917.345,82,,
27,obj,109,debris,3475770.503,-1481785.313,6676920.266,-2142.792,6398.144,2535.380,90,,
27,obj,110,debris,-7023933.857,-3659040.189,86027.599,3250.516,-6257.920,-773.841,56,,
27,obj,111,debris,2573837.991,6811981.579,914659.896,-6898.322,2590.277,120.530,52,,
27,obj,112,satellite,5643048.195,3788100.621,3341356.373,4299.096,-5803.898,-680.638,93,,
27,obj,113,satellite,6015588.598,-1461473.213,-3262311.091,2770.395,-2884.324,6400.652,100,,
27,obj,114,satellite,-6769757.109,-366120.812,-193941.306,-238.932,6536.212,-3998.807,73,,
27,obj,115,satellite,-2168078.563,-5738674.062,3874088.797,-6605.363,3197.709,1040.158,84,,
27,obj,116,comet,51870489244.052,36003780959.227,-111430393347.678,-29264.755,-20312.934,62867.793,91,,
27,obj,117,comet,43198264764.746,75476754236.707,-2400026155.056,-13713.045,-23959.669,761.875,69,,
27,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
27,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
27,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
27,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
27,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
27,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
27,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
28,sat,1,,6917738.240,127860.761,169676.961,-232.965,4565.021,6057.987,,,
28,obj,100,debris,1524628.145,-5059140.427,6389279.878,-4908.149,3201.523,3706.217,86,,
28,obj,101,debris,-3437110.832,5652918.238,-1925072.054,-4298.954,-4200.997,-4660.558,75,,
28,obj,102,debris,-3523370.283,-6272885.162,-64984.644,4770.329,-2626.848,-5073.814,62,,
28,obj,103,debris,-44750.419,-7682791.335,546593.270,-6484.697,-183.415,-3108.958,82,,
28,obj,104,debris,4360630.645,5915423.460,-1567496.011,-5871.149,4309.338,-70.398,52,,
28,obj,105,debris,3246028.582,-3059576.522,-5482537.355,3745.316,6370.187,-1337.460,92,,
28,obj,106,debris,3569523.807,-2529303.463,5463695.064,-6479.595,-2025.191,3295.708,87,,
28,obj,107,debris,-4266128.115,6276819.366,-656172.226,-5788.035,-4086.351,-1458.136,83,,
28,obj,108,debris,5859536.644,-2537877.977,-3248691.905,3734.820,6164.208,1920.867,82,,
28,obj,109,debris,3473626.177,-1475386.517,6679452.698,-2145.859,6399.449,2529.485,90,,
28,obj,110,debris,-7020680.524,-3665296.640,85253.724,3256.149,-6254.982,-773.910,56,,
28,obj,111,debris,2566938.372,6814568.421,914779.965,-6900.914,2583.407,119.608,52,,
28,obj,112,satellite,5647344.701,3782294.986,3340674.202,4293.916,-5807.372,-683.704,93,,
28,obj,113,satellite,6018355.494,-1464356.687,-3255908.543,2763.395,-2882.622,6404.443,100,,
28,obj,114,satellite,-6769991.716,-359584.367,-197939.988,-230.283,6536.676,-3998.557,73,,
28,obj,115,satellite,-2174682.794,-5735473.358,3875126.933,-6603.097,3203.697,1036.115,84,,
28,obj,116,comet,51870459980.044,36003760646.811,-111430330481.490,-29263.261,-20311.897,62864.584,91,,
28,obj,117,comet,43198251048.638,75476730271.686,-2400025393.011,-13719.171,-23970.373,762.215,69,,
28,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
28,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
28,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
28,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
28,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
28,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
28,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
29,sat,1,,6917501.117,132425.705,175734.845,-241.282,4564.864,6057.780,,,
29,obj,100,debris,1519719.463,-5055937.136,6392983.860,-4909.214,3205.060,3701.747,86,,
29,obj,101,debris,-3441407.691,5648713.798,-1929731.439,-4294.763,-4207.883,-4658.210,75,,
29,obj,102,debris,-3518598.070,-6275508.653,-70058.422,4774.097,-2620.133,-5073.742,62,,
29,obj,103,debris,-51235.096,-7682971.399,543484.074,-6484.655,-176.714,-3109.434,82,,
29,obj,104,debris,4354757.449,5919730.019,-1567565.673,-5875.242,4303.779,-68.926,52,,
29,obj,105,debris,3249772.065,-3053204.609,-5483871.720,3741.650,6373.638,-1331.270,92,,
29,obj,106,debris,3563042.138,-2531327.184,5466987.597,-6483.741,-2022.250,3289.355,87,,
29,obj,107,debris,-4271914.226,6272730.186,-657630.066,-5784.186,-4092.009,-1457.544,83,,
29,obj,108,debris,5863268.288,-2531712.395,-3246769.278,3728.466,6166.955,1924.387,82,,
29,obj,109,debris,3471478.786,-1468986.418,6681979.234,-2148.924,6400.748,2523.587,90,,
29,obj,110,debris,-7017421.559,-3671550.151,84479.780,3261.781,-6252.039,-773.978,56,,
29,obj,111,debris,2560036.165,6817148.393,914899.112,-6903.499,2576.535,118.685,52,,
29,obj,112,satellite,5651636.026,3776485.880,3339988.965,4288.732,-5810.839,-686.769,93,,
29,obj,113,satellite,6021115.387,-1467238.457,-3249502.208,2756.392,-2880.917,6408.227,100,,
29,obj,114,satellite,-6770217.674,-353047.463,-201938.418,-221.633,6537.131,-3998.301,73,,
29,obj,115,satellite,-2181284.755,-5732266.669,3876161.026,-6600.824,3209.681,1032.070,84,,
29,obj,116,comet,51870430717.529,36003740335.433,-111430267618.510,-29261.767,-20310.860,62861.375,91,,
29,obj,117,comet,43198237326.404,75476706295.962,-2400024630.626,-13725.297,-23981.076,762.555,69,,
29,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
29,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
29,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
29,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
29,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
29,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
29,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
30,sat,1,,6917255.676,136990.488,181792.518,-249.599,4564.702,6057.565,,,
30,obj,100,debris,1514809.718,-5052730.309,6396683.371,-4910.275,3208.594,3697.275,86,,
30,obj,101,debris,-3445700.357,5644502.475,-1934388.472,-4290.567,-4214.763,-4655.856,75,,
30,obj,102,debris,-3513822.091,-6278125.428,-75132.126,4777.860,-2613.416,-5073.664,62,,
30,obj,103,debris,-57719.728,-7683144.762,540374.404,-6484.608,-170.012,-3109.906,82,,
30,obj,104,debris,4348880.162,5924031.016,-1567633.863,-5879.331,4298.216,-67.453,52,,
30,obj,105,debris,3253511.880,-3046829.249,-5485199.894,3737.979,6377.081,-1325.078,92,,
30,obj,106,debris,3556556.328,-2533347.962,5470273.774,-6487.879,-2019.306,3282.999,87,,
30,obj,107,debris,-4277696.485,6268635.349,-659087.313,-5780.331,-4097.664,-1456.950,83,,
30,obj,108,debris,5866993.576,-2525544.069,-3244843.131,3722.109,6169.696,1927.906,82,,
30,obj,109,debris,3469328.330,-1462585.022,6684499.872,-2151.988,6402.042,2517.688,90,,
30,obj,110,debris,-7014156.964,-3677800.716,83705.769,3267.409,-6249.091,-774.045,56,,
30,obj,111,debris,2553131.377,6819721.490,915017.336,-6906.077,2569.660,117.763,52,,
30,obj,112,satellite,5655922.164,3770673.309,3339300.664,4283.545,-5814.302,-689.833,93,,
30,obj,113,satellite,6023868.277,-1470118.520,-3243092.092,2749.386,-2879.209,6412.003,100,,
30,obj,114,satellite,-6770434.983,-346510.108,-205936.589,-212.984,6537.578,-3998.041,73,,
30,obj,115,satellite,-2187884.440,-5729053.998,3877191.073,-6598.544,3215.661,1028.024,84,,
30,obj,116,comet,51870401456.509,36003720025.091,-111430204758.741,-29260.273,-20309.823,62858.164,91,,
30,obj,117,comet,43198223598.044,75476682309.534,-2400023867.901,-13731.423,-23991.779,762.896,69,,
30,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
30,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
30,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
30,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
30,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
30,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
30,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
31,sat,1,,6917001.918,141555.107,187849.972,-257.916,4564.535,6057.342,,,
31,obj,100,debris,1509898.914,-5049519.948,6400378.408,-4911.333,3212.127,3692.800,86,,
31,obj,101,debris,-3449988.823,5640284.274,-1939043.148,-4286.366,-4221.639,-4653.496,75,,
31,obj,102,debris,-3509042.352,-6280735.484,-80205.748,4781.618,-2606.696,-5073.581,62,,
31,obj,103,debris,-64204.310,-7683311.422,537264.262,-6484.555,-163.309,-3110.376,82,,
31,obj,104,debris,4342998.789,5928326.449,-1567700.579,-5883.414,4292.648,-65.980,52,,
31,obj,105,debris,3257248.021,-3040450.450,-5486521.875,3734.304,6380.517,-1318.885,92,,
31,obj,106,debris,3550066.384,-2535365.795,5473553.593,-6492.009,-2016.360,3276.638,87,,
31,obj,107,debris,-4283474.886,6264534.859,-660543.966,-5776.471,-4103.314,-1456.355,83,,
31,obj,108,debris,5870712.505,-2519373.006,-3242913.467,3715.748,6172.430,1931.422,82,,
31,obj,109,debris,3467174.811,-1456182.335,6687014.609,-2155.049,6403.331,2511.786,90,,
31,obj,110,debris,-7010886.742,-3684048.331,82931.690,3273.035,-6246.138,-774.112,56,,
31,obj,111,debris,2546224.015,6822287.712,915134.637,-6908.647,2562.782,116.840,52,,
31,obj,112,satellite,5660203.114,3764857.278,3338609.298,4278.353,-5817.759,-692.897,93,,
31,obj,113,satellite,6026614.159,-1472996.873,-3236678.203,2742.377,-2877.497,6415.772,100,,
31,obj,114,satellite,-6770643.642,-339972.310,-209934.497,-204.334,6538.017,-3997.775,73,,
31,obj,115,satellite,-2194481.841,-5725835.347,3878217.074,-6596.257,3221.639,1023.977,84,,
31,obj,116,comet,51870372196.984,36003699715.786,-111430141902.182,-29258.778,-20308.785,62854.953,91,,
31,obj,117,comet,43198209863.559,75476658312.404,-2400023104.835,-13737.548,-24002.481,763.236,69,,
31,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
31,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
31,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
31,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
31,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
31,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
31,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
32,sat,1,,6916739.844,146119.556,193907.201,-266.232,4564.362,6057.113,,,
32,obj,100,debris,1504987.054,-5046306.055,6404068.969,-4912.387,3215.657,3688.322,86,,
32,obj,101,debris,-3454273.086,5636059.199,-1943695.462,-4282.159,-4228.509,-4651.130,75,,
